Serie,dateprel,geno,bac,trait,ST,idepi,niveau,idepillet,dateflo,grain,pfmg,psmg,volmm3,qteaumg,teneaupct,temp,daa,msumtpgr
4,31/05/2016,49,8,41,500,993,2,12,09/05/2016,1,50.147,22.688,51.99827631,27.459,54.75701438,24,22,502.5
4,31/05/2016,49,8,41,500,993,2,12,09/05/2016,2,44.111,,49.85769547,,,24,22,502.5
4,13/05/2016,49,8,41,168,995,2,12,05/05/2016,1,26.07,6.073,36.27965694,19.997,76.70502493,24,8,166.1
4,13/05/2016,49,8,41,168,995,2,12,05/05/2016,2,31.821,,44.04556749,,,24,8,166.1
4,13/05/2016,49,8,41,168,995,2,13,05/05/2016,1,26.386,6.013,36.39588009,20.373,77.21139999,24,8,166.1
4,13/05/2016,49,8,41,168,995,2,13,05/05/2016,2,33.308,,44.33311959,,,24,8,166.1
4,26/05/2016,49,8,41,408,996,2,11,08/05/2016,1,77.709,29.78,80.90433633,47.929,61.67754057,24,18,420.5
4,26/05/2016,49,8,41,408,996,2,11,08/05/2016,2,61.814,,64.97875922,,,24,18,420.5
4,26/05/2016,49,8,41,408,996,2,12,08/05/2016,1,64.98,27.138,68.95238859,37.842,58.23638043,24,18,420.5
4,26/05/2016,49,8,41,408,996,2,12,08/05/2016,2,58.301,,61.25861654,,,24,18,420.5
4,20/05/2016,49,8,41,192,997,2,12,11/05/2016,1,44.55,13.361,48.27254605,31.189,70.00897868,24,9,198.6
4,20/05/2016,49,8,41,192,997,2,12,11/05/2016,2,42.72,,52.0490038,,,24,9,198.6
4,20/05/2016,49,8,41,192,997,2,13,11/05/2016,1,42.31,12.428,46.42939426,29.882,70.62632947,24,9,198.6
4,20/05/2016,49,8,41,192,997,2,13,11/05/2016,2,41.122,,50.84895171,,,24,9,198.6
4,21/06/2016,49,8,41,900,1005,2,12,15/05/2016,1,35.376,31.743,35.09109494,3.633,10.26967436,24,37,888.6
4,21/06/2016,49,8,41,900,1005,2,12,15/05/2016,2,33.396,,38.41821498,,,24,37,888.6
4,21/06/2016,49,8,41,900,1005,2,13,15/05/2016,1,37.44,33.427,38.76295272,4.013,10.71848291,24,37,888.6
4,21/06/2016,49,8,41,900,1005,2,13,15/05/2016,2,36.269,,36.48708236,,,24,37,888.6
4,20/05/2016,49,8,41,312,1007,2,12,06/05/2016,1,50.908,17.557,57.94708952,33.351,65.51229669,24,14,314
4,20/05/2016,49,8,41,312,1007,2,12,06/05/2016,2,48.574,,55.50892025,,,24,14,314
4,20/05/2016,49,8,41,312,1007,2,13,06/05/2016,1,42.899,15.161,49.32334292,27.738,64.65884986,24,14,314
4,20/05/2016,49,8,41,312,1007,2,13,06/05/2016,2,49.289,,56.12497371,,,24,14,314
4,18/05/2016,49,8,41,240,1008,2,11,07/05/2016,1,43.02,11.961,49.54472147,31.059,72.19665272,24,11,247.2
4,18/05/2016,49,8,41,240,1008,2,11,07/05/2016,2,44.704,,47.72561079,,,24,11,247.2
4,18/05/2016,49,8,41,240,1008,2,12,07/05/2016,1,42.193,11.903,48.11527712,30.29,71.78915934,24,11,247.2
4,18/05/2016,49,8,41,240,1008,2,12,07/05/2016,2,46.052,,49.97746146,,,24,11,247.2
4,02/06/2016,49,8,41,500,1009,2,11,12/05/2016,1,59.243,28.399,59.00927986,30.844,52.06353493,24,21,497.5
4,02/06/2016,49,8,41,500,1009,2,11,12/05/2016,2,51.532,,51.28174293,,,24,21,497.5
4,02/06/2016,49,8,41,500,1009,2,12,12/05/2016,1,62.313,29.117,61.484577,33.196,53.27299279,24,21,497.5
4,02/06/2016,49,8,41,500,1009,2,12,12/05/2016,2,53.088,,52.23979316,,,24,21,497.5
4,24/05/2016,49,8,41,408,1011,2,11,04/05/2016,1,45.082,16.189,50.80888319,28.893,64.08988066,24,20,432.5
4,24/05/2016,49,8,41,408,1011,2,11,04/05/2016,2,41.885,,44.80161075,,,24,20,432.5
4,24/05/2016,49,8,41,408,1011,2,12,04/05/2016,1,44.098,15.741,50.8249106,28.357,64.30450361,24,20,432.5
4,24/05/2016,49,8,41,408,1011,2,12,04/05/2016,2,39.639,,43.25296257,,,24,20,432.5
4,01/06/2016,49,8,41,600,1015,2,11,05/05/2016,1,47.496,25.523,49.04094763,21.973,46.26284319,24,27,604.8
4,01/06/2016,49,8,41,600,1015,2,11,05/05/2016,2,45.997,,46.035516,,,24,27,604.8
4,01/06/2016,49,8,41,600,1015,2,12,05/05/2016,1,50.698,27.58,50.14531097,23.118,45.59943193,24,27,604.8
4,01/06/2016,49,8,41,600,1015,2,12,05/05/2016,2,45.436,,46.6758864,,,24,27,604.8
4,21/06/2016,49,8,41,900,1016,2,12,15/05/2016,1,34.149,30.636,36.06618163,3.513,10.28727049,24,37,892.5
4,21/06/2016,49,8,41,900,1016,2,12,15/05/2016,2,29.66,,31.56755457,,,24,37,892.5
4,21/06/2016,49,8,41,900,1016,2,13,15/05/2016,1,28.271,25.325,30.47621911,2.946,10.42057232,24,37,892.5
4,21/06/2016,49,8,41,900,1016,2,13,15/05/2016,2,26.24,,29.0421502,,,24,37,892.5
4,21/06/2016,49,8,41,900,1018,2,12,15/05/2016,1,41.884,37.645,40.21004951,4.239,10.12080986,24,37,892.5
4,21/06/2016,49,8,41,900,1018,2,12,15/05/2016,2,42.106,,39.83123885,,,24,37,892.5
4,21/06/2016,49,8,41,900,1018,2,13,15/05/2016,1,41.589,37.211,41.41763374,4.378,10.526822,24,37,892.5
4,21/06/2016,49,8,41,900,1018,2,13,15/05/2016,2,39.759,,37.57941996,,,24,37,892.5
4,02/06/2016,49,8,41,600,1019,2,12,07/05/2016,1,61.544,35.059,59.61156876,26.485,43.03425192,24,26,595.1
4,02/06/2016,49,8,41,600,1019,2,12,07/05/2016,2,55.09,,53.14372758,,,24,26,595.1
4,02/06/2016,49,8,41,600,1019,2,13,07/05/2016,1,58.893,32.531,58.15745696,26.362,44.76253545,24,26,595.1
4,02/06/2016,49,8,41,600,1019,2,13,07/05/2016,2,55.292,,54.54873429,,,24,26,595.1
4,07/06/2016,49,8,41,700,1022,2,11,09/05/2016,1,30.289,26.584,36.01471502,3.705,12.23216349,24,29,697.6
4,07/06/2016,49,8,41,700,1022,2,11,09/05/2016,2,18.748,,25.34832902,,,24,29,697.6
4,07/06/2016,49,8,41,700,1022,2,12,09/05/2016,1,28.142,24.685,34.46402438,3.457,12.28413048,24,29,697.6
4,07/06/2016,49,8,41,700,1022,2,12,09/05/2016,2,21.175,,28.88374331,,,24,29,697.6
4,18/05/2016,49,8,41,216,1023,2,11,08/05/2016,1,50.282,14.899,57.32001723,35.383,70.36911817,24,10,208.6
4,18/05/2016,49,8,41,216,1023,2,11,08/05/2016,2,51.703,,57.24088191,,,24,10,208.6
4,18/05/2016,49,8,41,216,1023,2,12,08/05/2016,1,48.791,15.106,56.02680584,33.685,69.03937202,24,10,208.6
4,18/05/2016,49,8,41,216,1023,2,12,08/05/2016,2,45.46,,50.78684551,,,24,10,208.6
4,15/06/2016,49,8,41,800,1024,2,12,13/05/2016,1,29.192,25.829,33.40348346,3.363,11.52027953,24,33,799.9
4,15/06/2016,49,8,41,800,1024,2,12,13/05/2016,2,23.159,,29.06119095,,,24,33,799.9
4,15/06/2016,49,8,41,800,1024,2,13,13/05/2016,1,32.112,28.574,35.42781553,3.538,11.01768809,24,33,799.9
4,15/06/2016,49,8,41,800,1024,2,13,13/05/2016,2,28.254,,32.06261399,,,24,33,799.9
5,18/08/2016,49,10,51,900,1119,2,11,22/06/2016,1,59.474,38.051,56.8926429,21.423,36.02078219,15,57,897.3
5,18/08/2016,49,10,51,900,1119,2,11,22/06/2016,2,70.735,,71.59982345,,,15,57,897.3
5,18/08/2016,49,10,51,900,1119,2,12,22/06/2016,1,69.906,44.375,67.35750256,25.531,36.52190084,15,57,897.3
5,18/08/2016,49,10,51,900,1119,2,12,22/06/2016,2,62.322,,63.36095339,,,15,57,897.3
5,26/08/2016,49,10,51,800,1034,2,12,03/07/2016,1,64.252,43.727,61.68569308,20.525,31.94453091,15,54,800.1
5,26/08/2016,49,10,51,800,1034,2,12,03/07/2016,2,63.605,,65.35019963,,,15,54,800.1
5,26/08/2016,49,10,51,800,1034,2,13,03/07/2016,1,64.716,43.898,62.15115463,20.818,32.16824278,15,54,800.1
5,26/08/2016,49,10,51,800,1034,2,13,03/07/2016,2,56.174,,58.49768272,,,15,54,800.1
5,24/08/2016,49,10,51,800,1028,2,12,03/07/2016,1,45.909,28.134,43.27319407,17.775,38.71789845,15,52,802.5
5,24/08/2016,49,10,51,800,1028,2,12,03/07/2016,2,57.089,,62.20753563,,,15,52,802.5
5,24/08/2016,49,10,51,800,1028,2,13,03/07/2016,1,43.954,25.638,41.31256707,18.316,41.67083769,15,52,802.5
5,24/08/2016,49,10,51,800,1028,2,13,03/07/2016,2,52.089,,57.39371998,,,15,52,802.5
5,26/08/2016,49,10,51,800,1048,2,12,05/07/2016,1,83.976,47.416,81.47182152,36.56,43.53624845,15,52,800.1
5,26/08/2016,49,10,51,800,1048,2,12,05/07/2016,2,79.76,,82.45892101,,,15,52,800.1
5,26/08/2016,49,10,51,800,1048,2,14,05/07/2016,1,82.596,46.085,80.08747467,36.511,44.20431982,15,52,800.1
5,26/08/2016,49,10,51,800,1048,2,14,05/07/2016,2,74.265,,78.4513372,,,15,52,800.1
5,24/08/2016,49,10,51,800,1130,2,13,03/07/2016,1,63.368,36.514,60.78244562,26.854,42.37785633,15,52,802.5
5,24/08/2016,49,10,51,800,1130,2,13,03/07/2016,2,80.316,,77.57865073,,,15,52,802.5
5,24/08/2016,49,10,51,800,1130,2,14,03/07/2016,1,60.173,36.174,57.57824958,23.999,39.88333638,15,52,802.5
5,24/08/2016,49,10,51,800,1130,2,14,03/07/2016,2,76.752,,76.21072478,,,15,52,802.5
5,26/08/2016,49,10,51,800,1146,2,12,05/07/2016,1,56.126,38.222,53.53409707,17.904,31.89965435,15,52,800.1
5,26/08/2016,49,10,51,800,1146,2,12,05/07/2016,2,51.963,,55.57751339,,,15,52,800.1
5,26/08/2016,49,10,51,800,1146,2,13,05/07/2016,2,49.188,,53.39566238,,,15,52,800.1
5,24/08/2016,49,10,51,800,1148,2,12,03/07/2016,1,72.09,36.595,69.52954981,35.495,49.23706478,15,52,802.5
5,24/08/2016,49,10,51,800,1148,2,12,03/07/2016,2,66.056,,68.49257369,,,15,52,802.5
5,24/08/2016,49,10,51,800,1148,2,13,03/07/2016,1,73.656,39.248,71.10005716,34.408,46.71445639,15,52,802.5
5,24/08/2016,49,10,51,800,1148,2,13,03/07/2016,2,68.477,,67.41046804,,,15,52,802.5
5,10/08/2016,49,10,50,900,1276,2,11,19/06/2016,1,48.623,43.202,47.48741703,5.421,11.14904469,19,52,
5,10/08/2016,49,10,50,900,1276,2,11,19/06/2016,2,47.958,,47.22172091,,,19,52,
5,10/08/2016,49,10,50,900,1276,2,12,19/06/2016,1,50.064,44.834,49.23299044,5.23,10.44662832,19,52,
5,10/08/2016,49,10,50,900,1276,2,12,19/06/2016,2,46.759,,46.52088472,,,19,52,
5,16/08/2016,49,10,51,700,1062,2,13,01/07/2016,2,63.877,,68.3315611,,,15,46,710.2
5,16/08/2018,49,10,51,700,1074,2,12,01/07/2016,1,67.877,37.529,65.32211143,30.348,44.71028478,15,46,710.2
5,16/08/2018,49,10,51,700,1074,2,12,01/07/2016,2,73.569,,73.74054531,,,15,46,710.2
5,16/08/2018,49,10,51,700,1074,2,13,01/07/2016,1,70.151,37.602,67.60327428,32.549,46.39848327,15,46,710.2
5,16/08/2018,49,10,51,700,1074,2,13,01/07/2016,2,64.623,,66.57203619,,,15,46,710.2
5,16/08/2016,49,10,51,700,1096,2,13,01/07/2016,2,71.282,,78.06713079,,,15,46,710.2
5,16/08/2016,49,10,51,700,1096,2,14,01/07/2016,1,62.505,31.048,59.93319022,31.457,50.32717383,15,46,710.2
5,16/08/2016,49,10,51,700,1096,2,14,01/07/2016,2,69.732,,73.4024838,,,15,46,710.2
5,16/08/2016,49,10,51,700,1150,2,12,01/07/2016,1,82.082,38.08,79.57185563,44.002,53.60736824,15,46,710.2
5,16/08/2016,49,10,51,700,1150,2,12,01/07/2016,2,86.976,,89.59733563,,,15,46,710.2
5,16/08/2016,49,10,51,700,1150,2,15,01/07/2016,1,75.668,38.217,73.13765223,37.451,49.49384152,15,46,710.2
5,16/08/2016,49,10,51,700,1150,2,15,01/07/2016,2,79.485,,82.18305479,,,15,46,710.2
5,10/08/2016,49,10,50,900,1209,2,11,01/07/2016,1,54.482,32.128,55.3670617,22.354,41.03006498,19,40,
5,10/08/2016,49,10,50,900,1209,2,11,01/07/2016,2,49.062,,51.73755239,,,19,40,
5,10/08/2016,49,10,50,900,1209,2,12,01/07/2016,1,65.691,37.278,65.40235417,28.413,43.25250034,19,40,
5,10/08/2016,49,10,50,900,1209,2,12,01/07/2016,2,57.726,,59.32142213,,,19,40,
5,10/08/2016,49,10,50,900,1252,2,11,01/07/2016,1,48.71,39.198,49.37937396,9.512,19.5278177,19,40,
5,10/08/2016,49,10,50,900,1252,2,11,01/07/2016,2,41.131,,41.98099019,,,19,40,
5,10/08/2016,49,10,50,900,1252,2,12,01/07/2016,1,47.446,34.609,48.61336702,12.837,27.05602158,19,40,
5,10/08/2016,49,10,50,900,1252,2,12,01/07/2016,2,44.228,,44.78533758,,,19,40,
5,10/08/2016,49,10,50,900,1253,2,11,01/07/2016,1,58.231,48.076,55.21566504,10.155,17.43916471,19,40,
5,10/08/2016,49,10,50,900,1253,2,11,01/07/2016,2,52.754,,50.6266418,,,19,40,
5,10/08/2016,49,10,50,900,1253,2,12,01/07/2016,1,48.887,41.589,48.95526279,7.298,14.92830405,19,40,
5,10/08/2016,49,10,50,900,1253,2,12,01/07/2016,2,37.882,,39.12450621,,,19,40,
5,10/08/2016,49,10,50,900,1266,2,12,01/07/2016,1,50.004,42.664,49.27309551,7.34,14.67882569,19,40,
5,10/08/2016,49,10,50,900,1266,2,12,01/07/2016,2,50.564,,50.63666807,,,19,40,
5,10/08/2016,49,10,50,900,1266,2,13,01/07/2016,1,45.475,39.961,45.73482524,5.514,12.1253436,19,40,
5,10/08/2016,49,10,50,900,1266,2,13,01/07/2016,2,44.802,,43.95716778,,,19,40,
5,17/08/2016,49,10,51,700,1027,2,12,09/07/2016,1,66.253,30.298,63.71025196,35.955,54.26924064,15,39,696
5,17/08/2016,49,10,51,700,1027,2,12,09/07/2016,2,47.45,,55.07781535,,,15,39,696
5,17/08/2016,49,10,51,700,1027,2,13,09/07/2016,1,57.369,26.709,54.79585386,30.66,53.44349736,15,39,696
5,17/08/2016,49,10,51,700,1027,2,13,09/07/2016,2,45.697,,53.5195015,,,15,39,696
5,17/08/2016,49,10,51,600,1058,2,13,09/07/2016,1,83.899,42.748,81.41663071,41.151,49.04826041,15,39,608.5
5,17/08/2016,49,10,51,600,1058,2,13,09/07/2016,2,80.211,,82.43209344,,,15,39,608.5
5,17/08/2016,49,10,51,600,1058,2,14,09/07/2016,1,83.442,39.045,80.95806701,44.397,53.20701805,15,39,608.5
5,17/08/2016,49,10,51,600,1058,2,14,09/07/2016,2,88.874,,91.12473535,,,15,39,608.5
5,17/08/2016,49,10,51,700,1102,2,13,09/07/2016,1,67.829,33.565,65.29164451,34.264,50.51526633,15,39,696
5,17/08/2016,49,10,51,700,1102,2,13,09/07/2016,2,93.579,,92.93591146,,,15,39,696
5,17/08/2016,49,10,51,700,1102,2,14,09/07/2016,1,74.677,36.124,72.16307609,38.553,51.62633743,15,39,696
5,17/08/2016,49,10,51,700,1102,2,14,09/07/2016,2,97.192,,98.36743295,,,15,39,696
5,12/08/2016,49,9,51,600,1131,2,13,04/07/2016,1,80.879,40.517,78.40560534,40.362,49.90417785,15,39,606.9
5,12/08/2016,49,9,51,600,1131,2,13,04/07/2016,2,67.954,,68.05597322,,,15,39,606.9
5,12/08/2016,49,9,51,600,1131,2,14,04/07/2016,1,75.018,37.447,74.23467854,37.571,50.08264683,15,39,606.9
5,12/08/2016,49,9,51,600,1131,2,14,04/07/2016,2,66.355,,66.75387422,,,15,39,606.9
5,12/08/2016,49,9,51,600,1132,2,11,04/07/2016,1,80.347,41.721,78.0728133,38.626,48.07397912,15,39,606.9
5,12/08/2016,49,9,51,600,1132,2,11,04/07/2016,2,70.102,,69.30695054,,,15,39,606.9
5,12/08/2016,49,9,51,600,1132,2,12,04/07/2016,1,84.304,42.58,82.44020769,41.724,49.49231353,15,39,606.9
5,12/08/2016,49,9,51,600,1132,2,12,04/07/2016,2,75.017,,73.83272188,,,15,39,606.9
5,04/08/2016,49,9,51,600,1142,2,13,04/07/2016,1,78.254,43.114,75.8745815,35.14,44.90505278,15,39,606.9
5,04/08/2016,49,9,51,600,1142,2,13,04/07/2016,2,66.418,,66.01511598,,,15,39,606.9
5,04/08/2016,49,9,51,600,1142,2,14,04/07/2016,1,75.34,41.944,72.7531525,33.396,44.3270507,15,39,606.9
5,04/08/2016,49,9,51,600,1142,2,14,04/07/2016,2,72.345,,69.14957599,,,15,39,606.9
5,10/08/2016,49,10,50,900,1213,2,10,02/07/2016,1,72.174,47.802,69.19529166,24.372,33.76839305,19,39,
5,10/08/2016,49,10,50,900,1213,2,10,02/07/2016,2,60.108,,60.90757785,,,19,39,
5,10/08/2016,49,10,50,900,1213,2,11,02/07/2016,1,82.363,51.632,78.20790471,30.731,37.31165693,19,39,
5,10/08/2016,49,10,50,900,1213,2,11,02/07/2016,2,46.001,,50.3729772,,,19,39,
5,12/08/2016,49,9,51,600,1057,2,13,05/07/2016,1,89.366,44.506,85.30903551,44.86,50.1980619,15,38,605.9
5,12/08/2016,49,9,51,600,1057,2,13,05/07/2016,2,71.516,,69.42122251,,,15,38,605.9
5,12/08/2016,49,9,51,600,1057,2,14,05/07/2016,1,83.631,47.359,78.05677513,36.272,43.37147708,15,38,605.9
5,12/08/2016,49,9,51,600,1057,2,14,05/07/2016,2,72.128,,69.53348971,,,15,38,605.9
5,18/08/2016,49,10,51,600,1118,2,13,11/07/2016,1,74.582,35.899,72.04823145,38.683,51.86640208,15,38,594.5
5,18/08/2016,49,10,51,600,1118,2,13,11/07/2016,2,77.652,,80.745541,,,15,38,594.5
5,18/08/2016,49,10,51,600,1118,2,14,11/07/2016,1,75.002,35.471,72.4695544,39.531,52.70659449,15,38,594.5
5,18/08/2016,49,10,51,600,1118,2,14,11/07/2016,2,69.21,,73.17978452,,,15,38,594.5
5,18/08/2016,49,10,51,600,1140,2,12,11/07/2016,1,72.159,37.397,69.61759926,34.762,48.17417093,15,38,594.5
5,18/08/2016,49,10,51,600,1140,2,12,11/07/2016,2,52.621,,59.34735068,,,15,38,594.5
5,18/08/2016,49,10,51,600,1140,2,13,11/07/2016,1,74.501,37.904,71.96697631,36.597,49.12283057,15,38,594.5
5,18/08/2016,49,10,51,600,1140,2,13,11/07/2016,2,78.326,,79.41536424,,,15,38,594.5
5,10/08/2016,49,10,50,900,1221,2,13,03/07/2016,1,79.281,46.481,75.51885941,32.8,41.37182932,19,38,
5,10/08/2016,49,10,50,900,1221,2,13,03/07/2016,2,76.774,,74.20842608,,,19,38,
5,10/08/2016,49,10,50,900,1221,2,14,03/07/2016,1,81.382,46.371,78.52774269,35.011,43.02056966,19,38,
5,10/08/2016,49,10,50,900,1221,2,14,03/07/2016,2,51.176,,54.15789368,,,19,38,
5,10/08/2016,49,10,50,900,1247,2,13,03/07/2016,1,93.287,54.376,88.25823658,38.911,41.71106371,19,38,
5,10/08/2016,49,10,50,900,1247,2,13,03/07/2016,2,80.605,,76.44528665,,,19,38,
5,10/08/2016,49,10,50,900,1247,2,14,03/07/2016,1,89.089,52.753,83.74842086,36.336,40.78618011,19,38,
5,10/08/2016,49,10,50,900,1247,2,14,03/07/2016,2,88.004,,82.76083338,,,19,38,
5,10/08/2016,49,10,50,900,1251,2,13,03/07/2016,1,45.885,39.46,44.84248732,6.425,14.0023973,19,38,
5,10/08/2016,49,10,50,900,1251,2,13,03/07/2016,2,41.074,,41.72331509,,,19,38,
5,10/08/2016,49,10,50,900,1251,2,14,03/07/2016,1,46.051,39.756,46.21207564,6.295,13.66962715,19,38,
5,10/08/2016,49,10,50,900,1251,2,14,03/07/2016,2,45.471,,45.32976398,,,19,38,
5,10/08/2016,49,10,50,900,1273,2,12,03/07/2016,1,73.054,43.246,71.9825944,29.808,40.8026939,19,38,
5,10/08/2016,49,10,50,900,1273,2,12,03/07/2016,2,77.854,,75.59205117,,,19,38,
5,10/08/2016,49,10,50,900,1273,2,13,03/07/2016,1,76.238,43.033,75.17495839,33.205,43.55439545,19,38,
5,10/08/2016,49,10,50,900,1273,2,13,03/07/2016,2,75.487,,74.4219856,,,19,38,
5,26/07/2016,49,9,51,600,1117,2,11,21/06/2016,1,72.59,40.453,73.96224144,32.137,44.27193828,15,35,
5,26/07/2016,49,9,51,600,1117,2,11,21/06/2016,2,63.59,,66.63924724,,,15,35,
5,26/07/2016,49,9,51,600,1117,2,12,21/06/2016,1,75.203,42.329,75.98158217,32.874,43.71368164,15,35,
5,26/07/2016,49,9,51,600,1117,2,12,21/06/2016,2,74.518,,74.19095961,,,15,35,
5,10/08/2016,49,10,50,900,1214,2,12,07/07/2016,1,60.213,38.639,59.30838798,21.574,35.82947204,19,34,
5,10/08/2016,49,10,50,900,1214,2,12,07/07/2016,2,53.601,,54.08269667,,,19,34,
5,10/08/2016,49,10,50,900,1214,2,13,07/07/2016,1,63.534,41.536,61.43495959,21.998,34.62398086,19,34,
5,10/08/2016,49,10,50,900,1214,2,13,07/07/2016,2,45.126,,47.89147567,,,19,34,
5,04/08/2016,49,9,51,500,1128,2,13,02/07/2016,1,61.178,29.715,65.72437454,31.463,51.42861813,15,33,506.8
5,04/08/2016,49,9,51,500,1128,2,13,02/07/2016,2,45.846,,54.95856991,,,15,33,506.8
5,04/08/2016,49,9,51,500,1128,2,14,02/07/2016,1,64.876,31.958,69.23339285,32.918,50.73987299,15,33,506.8
5,04/08/2016,49,9,51,500,1128,2,14,02/07/2016,2,59.902,,65.94908011,,,15,33,506.8
5,04/08/2016,49,9,51,500,1141,2,13,02/07/2016,1,79.542,40.733,79.73235961,38.809,48.79057605,15,33,514.5
5,04/08/2016,49,9,51,500,1141,2,13,02/07/2016,2,69.443,,70.60469875,,,15,33,514.5
5,04/08/2016,49,9,51,500,1141,2,14,02/07/2016,1,72.914,37.172,74.18694701,35.742,49.01939271,15,33,514.5
5,04/08/2016,49,9,51,500,1141,2,14,02/07/2016,2,71.996,,72.96511045,,,15,33,514.5
5,28/07/2016,49,9,51,500,1073,2,12,26/06/2016,1,65.548,29.611,69.88858023,35.937,54.82547141,15,32,502.7
5,28/07/2016,49,9,51,500,1073,2,12,26/06/2016,2,47.113,,55.01088123,,,15,32,502.7
5,28/07/2016,49,9,51,500,1073,2,13,26/06/2016,1,67.381,31.134,70.02196303,36.247,53.79409626,15,32,502.7
5,28/07/2016,49,9,51,500,1073,2,13,26/06/2016,2,66.386,,69.62582612,,,15,32,502.7
5,28/07/2016,49,9,51,500,1095,2,12,26/06/2016,1,64.882,26.361,71.02584417,38.521,59.37085787,15,32,502.7
5,28/07/2016,49,9,51,500,1095,2,12,26/06/2016,2,59.676,,66.4065869,,,15,32,502.7
5,28/07/2016,49,9,51,500,1095,2,13,26/06/2016,1,63.624,26.821,69.06220854,36.803,57.84452408,15,32,502.7
5,28/07/2016,49,9,51,500,1095,2,13,26/06/2016,2,55.226,,62.34492995,,,15,32,502.7
5,18/07/2016,49,9,50,700,1123,2,10,16/06/2016,1,76.13,41.864,73.66299705,34.266,45.00985157,19,32,597.4
5,18/07/2016,49,9,50,700,1123,2,10,16/06/2016,2,65.031,,65.04140849,,,19,32,597.4
5,18/07/2016,49,9,50,700,1123,2,11,16/06/2016,1,77.495,41.134,76.93657382,36.361,46.92044648,19,32,597.4
5,18/07/2016,49,9,50,700,1123,2,11,16/06/2016,2,75.625,,73.75824661,,,19,32,597.4
5,18/07/2016,49,10,50,700,1275,2,11,16/06/2016,1,50.957,24.174,56.34462291,26.783,52.56000157,19,32,597.4
5,18/07/2016,49,10,50,700,1275,2,11,16/06/2016,2,48.519,,54.90284546,,,19,32,597.4
5,18/07/2016,49,10,50,700,1275,2,12,16/06/2016,1,44.594,18.792,51.76963645,25.802,57.85980177,19,32,597.4
5,18/07/2016,49,10,50,700,1275,2,12,16/06/2016,2,44.012,,50.28374341,,,19,32,597.4
5,26/07/2016,49,9,50,800,1053,2,13,26/06/2016,1,63.651,32.013,66.90106936,31.638,49.7054249,19,30,556.5
5,26/07/2016,49,9,50,800,1053,2,13,26/06/2016,2,50.365,,56.18140963,,,19,30,556.5
5,26/07/2016,49,9,50,800,1053,2,14,26/06/2016,1,59.805,29.782,63.14326987,30.023,50.20148817,19,30,556.5
5,26/07/2016,49,9,50,800,1053,2,14,26/06/2016,2,59.373,,63.21148406,,,19,30,556.5
5,20/07/2016,49,9,51,500,1147,2,13,20/06/2016,1,59.165,27.016,66.61416849,32.149,54.33786867,15,30,501.6
5,20/07/2016,49,9,51,500,1147,2,13,20/06/2016,2,54.533,,61.16505828,,,15,30,501.6
5,20/07/2016,49,9,51,500,1147,2,14,20/06/2016,1,60.955,26.032,68.20917682,34.923,57.29308506,15,30,501.6
5,20/07/2016,49,9,51,500,1147,2,14,20/06/2016,2,49.666,,56.98493269,,,15,30,501.6
5,19/07/2016,49,9,50,600,1099,2,11,23/06/2016,1,44.674,19.731,51.46169507,24.943,55.83337064,19,26,478.7
5,19/07/2016,49,9,50,600,1099,2,11,23/06/2016,2,45.479,,52.46958772,,,19,26,478.7
5,19/07/2016,49,9,50,600,1099,2,12,23/06/2016,1,55.231,26.803,60.44447565,28.428,51.47109413,19,26,478.7
5,19/07/2016,49,9,50,600,1099,2,12,23/06/2016,2,49.398,,54.89555023,,,19,26,478.7
5,22/07/2016,49,9,51,400,1111,2,13,26/06/2016,1,52.715,22.365,60.05980393,30.35,57.57374561,15,26,406
5,22/07/2016,49,9,51,400,1111,2,13,26/06/2016,2,43.669,,53.19037919,,,15,26,406
5,22/07/2016,49,9,51,400,1111,2,14,26/06/2016,1,51.832,22.149,61.2809681,29.683,57.26771107,15,26,406
5,22/07/2016,49,9,51,400,1111,2,14,26/06/2016,2,41.777,,52.1949849,,,15,26,406
5,22/07/2016,49,9,51,400,1137,2,10,26/06/2016,1,52.504,21.556,61.65424096,30.948,58.94408045,15,26,390.6
5,22/07/2016,49,9,51,400,1137,2,10,26/06/2016,2,50.579,,61.42847109,,,15,26,390.6
5,22/07/2016,49,9,51,400,1137,2,11,26/06/2016,1,52.572,20.535,63.52863264,32.037,60.93928327,15,26,390.6
5,22/07/2016,49,9,51,400,1137,2,11,26/06/2016,2,49.549,,60.49528894,,,15,26,390.6
5,19/07/2016,49,9,51,400,1037,2,11,24/06/2016,1,56.829,28.173,64.05283163,28.656,50.42495909,15,25,402.8
5,19/07/2016,49,9,51,400,1037,2,11,24/06/2016,2,58.805,,64.83106516,,,15,25,402.8
5,19/07/2016,49,9,51,400,1037,2,12,24/06/2016,1,65.459,22.611,71.60450493,42.848,65.45776746,15,25,402.8
5,19/07/2016,49,9,51,400,1037,2,12,24/06/2016,2,57.069,,63.59150763,,,15,25,402.8
5,18/07/2016,49,9,51,400,1051,2,11,23/06/2016,1,63.184,23.653,69.30558062,39.531,62.56488985,15,25,406
5,18/07/2016,49,9,51,400,1051,2,11,23/06/2016,2,56.404,,64.11197337,,,15,25,406
5,18/07/2016,49,9,51,400,1051,2,12,23/06/2016,1,70.694,26.693,77.53714733,44.001,62.2414915,15,25,406
5,18/07/2016,49,9,51,400,1051,2,12,23/06/2016,2,69.001,,74.33575969,,,15,25,406
